doc_id,twitter_username,twitter_available,twitter_created_at,twitter_full_text_topic,twitter_full_text,twitter_retweet_count,twitter_favorite_count,twitter_followers_count,twitter_location,twitter_word_count,twitter_year,twitter_month,twitter_week,twitter_time_index_month,twitter_time_index_week,twitter_emojis,twitter_hashtags,twitter_tags,label,topic,from,to
HeikeHaensel15236835601,HeikeHaensel,TRUE,2018-04-14T05:26:00Z,"Nahostpolitik Die US-gefuehrten Angriffe auf Syrien sind voelkerrechtswidrig, sie finden statt waehrend Chemiewaffeninspekteure vor Ort sind, um die Vorwuerfe zu untersuchen. Internationales Recht erodiert. BuReg muss Angriff verurteilen. Keine Unterstuetzung! Abzug der Bundeswehr sofort!","Die US-gefuehrten Angriffe auf Syrien sind voelkerrechtswidrig, sie finden statt waehrend Chemiewaffeninspekteure vor Ort sind, um die Vorwuerfe zu untersuchen. Internationales Recht erodiert. BuReg muss Angriff verurteilen. Keine Unterstuetzung! Abzug der Bundeswehr sofort!",59,85,7921,Berlin,33,2018,4,15,8,30,NA,#Syrien|#Bundeswehr,NA,negative,Nahostpolitik,0,13
HeikeHaensel15258590401,HeikeHaensel,TRUE,2018-05-09T09:44:00Z,"USA Bisher hat die Bundesregierung kein klares Zeichen gegen die Ausfaelle des US-Botschafters gegeben, der ueber Twitter deutschen Unternehmen wgn. Iran offen gedroht hat. Grenell muss dafuer im zu einem Gespraech geladen werden.","Bisher hat die Bundesregierung kein klares Zeichen gegen die Ausfaelle des US-Botschafters gegeben, der ueber Twitter deutschen Unternehmen wgn. Iran offen gedroht hat. Grenell muss dafuer im zu einem Gespraech geladen werden.",5,6,7921,Berlin,35,2018,5,19,9,34,NA,#Iran,@RichardGrenell|@AuswaertigesAmt,negative,USA,0,3
HeikeHaensel15308869201,HeikeHaensel,TRUE,2018-07-06T14:22:00Z,"Fluechtlingshilfe Das ist ja ein schlechter Witz Syriza hat auch sonst keine progressiven Signale gesetzt: Verlaengerung Russland Sanktionen zugestimmt, CETA JEFTA zugestimmt, Ruestungausgaben erhoeht u Tuerkei als sicheres Herkunftsland anerkannt fuer Abschiebungen Merkel-Erdogan-Deal","Das ist ja ein schlechter Witz Syriza hat auch sonst keine progressiven Signale gesetzt: Verlaengerung Russland Sanktionen zugestimmt, CETA JEFTA zugestimmt, Ruestungausgaben erhoeht u Tuerkei als sicheres Herkunftsland anerkannt fuer Abschiebungen Merkel-Erdogan-Deal",7,10,7921,Berlin,34,2018,7,27,11,42,NA,#Syriza|#Russland|#CETA|#JEFTA|#Tuerkei,@AxelTroost,negative,Fluechtlingshilfe,0,17
HeikeHaensel15542277601,HeikeHaensel,TRUE,2019-04-02T17:56:00Z,"Fussball Reinhard Grindel tritt als DFB Praesident zurueck, behaelt aber seine Aemter bei der FiFA und UEFA fuer schlappe 500 000 Euro im Jahr? Ist das allen Ernstes ein Neuanfang DFB ?? Diese Versorgungsposten mit einer halben Million pro Jahr muss Grindel abgeben!","Reinhard Grindel tritt als DFB Praesident zurueck, behaelt aber seine Aemter bei der FiFA und UEFA fuer schlappe 500 000 Euro im Jahr? Ist das allen Ernstes ein Neuanfang DFB ?? Diese Versorgungsposten mit einer halben Million pro Jahr muss Grindel abgeben!",10,17,7921,Berlin,42,2019,4,14,20,82,NA,#Grindel|#DFB|#FiFA|#UEFA,NA,negative,Fussball,0,8
HeikeHaensel15572392201,HeikeHaensel,TRUE,2019-05-07T14:27:00Z,"Missbrauch Dieses Urteil ist skandaloes! Die rechte Hand v Sektenfuehrer Paul Schaefer Colonia Dignidad bleibt straffrei, obwohl er in Chile bereits wegen Beihilfe zu sexuellem Missbrauch v Minderjaehrigen verurteilt wurde. Es gibt in D Zeugen, die nicht gehoert wurden","Dieses Urteil ist skandaloes! Die rechte Hand v Sektenfuehrer Paul Schaefer Colonia Dignidad bleibt straffrei, obwohl er in Chile bereits wegen Beihilfe zu sexuellem Missbrauch v Minderjaehrigen verurteilt wurde. Es gibt in D Zeugen, die nicht gehoert wurden",19,23,7921,Berlin,38,2019,5,19,21,87,NA,#ColoniaDignidad|#Chile,NA,negative,Missbrauch,0,10
HeikeHaensel15706359001,HeikeHaensel,TRUE,2019-10-09T15:45:00Z,"Antisemitismus Trauer um die Opfer u Schock ueber diese menschenverachtende Tat gegen die Juedische Gemeinde in Halle . Es ist bedenklich, wenn aus Sicherheitskreisen wenige Stunden nach der Tat bereits von einem Einzeltaeter gesprochen wird! Wer sind diese Kreise??","Trauer um die Opfer u Schock ueber diese menschenverachtende Tat gegen die Juedische Gemeinde in Halle . Es ist bedenklich, wenn aus Sicherheitskreisen wenige Stunden nach der Tat bereits von einem Einzeltaeter gesprochen wird! Wer sind diese Kreise??",4,11,7921,Berlin,38,2019,10,41,26,109,NA,#Halle,NA,negative,Antisemitismus,0,14
HeikeHaensel15769670401,HeikeHaensel,TRUE,2019-12-21T22:24:00Z,"Lateinamerika Gepanzerte Polizeiwagen fahren in Santiago de Chile brutal in die Menge und ueberfahren einen jungen Protestierenden! Wie lange will die BuReg dazu eigentlich noch schweigen? Wieso gibt es keine Verurteilung der brutalen Polizeigewalt in Chile, Herr Maas ?","Gepanzerte Polizeiwagen fahren in Santiago de Chile brutal in die Menge und ueberfahren einen jungen Protestierenden! Wie lange will die BuReg dazu eigentlich noch schweigen? Wieso gibt es keine Verurteilung der brutalen Polizeigewalt in Chile, Herr Maas ?",237,417,7921,Berlin,40,2019,12,51,28,119,NA,#Chile,@RegSprecher|@HeikoMaas,negative,Lateinamerika,0,13
HeikeHaensel15802336201,HeikeHaensel,TRUE,2020-01-28T17:47:00Z,"Nahostpolitik Ein Friedensplan ohne die Palaestinenser ist zum Scheitern verurteilt. Ganz Jerusalem unter israelischer Kontrolle, Anerkennung zahlreicher Siedlungen im Westjordanland und Jordantal ist voelkerrechtswidrig und legitimiert den Landraub durch Israel Das ist ein Annexionsplan","Ein Friedensplan ohne die Palaestinenser ist zum Scheitern verurteilt. Ganz Jerusalem unter israelischer Kontrolle, Anerkennung zahlreicher Siedlungen im Westjordanland und Jordantal ist voelkerrechtswidrig und legitimiert den Landraub durch Israel Das ist ein Annexionsplan",20,46,7921,Berlin,34,2020,1,5,29,126,NA,#Friedensplan|#Jerusalem|#Israel|#Annexionsplan,NA,negative,Nahostpolitik,0,13
HeikeHaensel15818828401,HeikeHaensel,TRUE,2020-02-16T19:54:00Z,Nahostpolitik Wir haben Recht behalten mit unserem Protest gegen den Irak-Krieg am 15.Februar 2003. Der Irak ist ein zerschlagenes Land. Diese voelkerrechtswidrige Invasion hatte leider keinerlei Konsequenzen fuer die US-gefuehrte Allianz. BushBlair sind immer noch auf freiem Fuss. Weshalb?,Wir haben Recht behalten mit unserem Protest gegen den Irak-Krieg am 15.Februar 2003. Der Irak ist ein zerschlagenes Land. Diese voelkerrechtswidrige Invasion hatte leider keinerlei Konsequenzen fuer die US-gefuehrte Allianz. BushBlair sind immer noch auf freiem Fuss. Weshalb?,36,91,7921,Berlin,42,2020,2,7,30,128,NA,NA,NA,negative,Nahostpolitik,0,13
HeikeHaensel15821155201,HeikeHaensel,TRUE,2020-02-19T12:32:00Z,"Thueringen CDUThueringen ist nur noch ein jaemmerlicher Haufen Abgeordneter, die um ihre Mandate bangen und zu feige sind, sich dem Willen der WaehlerInnen zu stellen und Verantwortung fuer das eigene Verhalten zu uebernehmen. decken das auch noch? Lieberknecht Neuwahlenjetzt !","CDUThueringen ist nur noch ein jaemmerlicher Haufen Abgeordneter, die um ihre Mandate bangen und zu feige sind, sich dem Willen der WaehlerInnen zu stellen und Verantwortung fuer das eigene Verhalten zu uebernehmen. decken das auch noch? Lieberknecht Neuwahlenjetzt !",4,17,7921,Berlin,41,2020,2,8,30,129,NA,#CDUThueringen|#Lieberknecht|#Neuwahlenjetzt,@akk|@CDU,negative,Thueringen,0,10
HeikeHaensel15821934601,HeikeHaensel,TRUE,2020-02-20T10:11:00Z,"Rechtsextremismus Die Morde in Hanau sind unfassbar, meine Anteilnahme gilt den Angehoerigen. Meine Wut und mein Widerstand gilt den buergerlich maskierten rechten Hetzern und rassistischen Stimmungsmachern von Maassen bis AFD !","Die Morde in Hanau sind unfassbar, meine Anteilnahme gilt den Angehoerigen. Meine Wut und mein Widerstand gilt den buergerlich maskierten rechten Hetzern und rassistischen Stimmungsmachern von Maassen bis AFD !",9,22,7921,Berlin,29,2020,2,8,30,129,NA,#Hanau|#Maassen|#AFD,NA,negative,Rechtsextremismus,0,17
HeikeHaensel15833985601,HeikeHaensel,TRUE,2020-03-05T08:56:00Z,"Nahostpolitik Beim Krieg in Afghanistan ging es angeblich um Sicherheit Deutschlands, um Frauenrechte, um Entwicklung des Landes. Aber jeder Krieg ist ein Verbrechen. Trump will US-Truppen abziehen, Mandat der Bundeswehr wird aber verlaengert - nicht erklaerbar! Bundeswehr sofort abziehen!","Beim Krieg in Afghanistan ging es angeblich um Sicherheit Deutschlands, um Frauenrechte, um Entwicklung des Landes. Aber jeder Krieg ist ein Verbrechen. Trump will US-Truppen abziehen, Mandat der Bundeswehr wird aber verlaengert - nicht erklaerbar! Bundeswehr sofort abziehen!",40,85,7921,Berlin,38,2020,3,10,31,131,NA,#Krieg|#Afghanistan|#Frauenrechte|#Trump|#US|#Bundeswehr,NA,negative,Nahostpolitik,0,13
HeikeHaensel15934257601,HeikeHaensel,TRUE,2020-06-29T10:16:00Z,Lateinamerika Unkontrollierte Exporte v. Ifex3000-Pistolen sind anges. Berichten ueber missbraeuchlichen Einsatz durch Carabineros in Chile skandaloes. Die Exportpraxis muss wird rechtlich geprueft werden. Polizeikooperation mit Piera-Fuehrung muss gestoppt werden.,Unkontrollierte Exporte v. Ifex3000-Pistolen sind anges. Berichten ueber missbraeuchlichen Einsatz durch Carabineros in Chile skandaloes. Die Exportpraxis muss wird rechtlich geprueft werden. Polizeikooperation mit Piera-Fuehrung muss gestoppt werden.,2,6,7921,Berlin,30,2020,6,26,34,147,NA,#Ifex3000|#Carabineros|#Chile|#Piñera,NA,negative,Lateinamerika,0,13
HeikoMaas15185565601,HeikoMaas,TRUE,2018-02-13T21:16:00Z,"Parteipolitik Die Entscheidungen des Tages ermoeglichen den Fokus auf das, was wirklich wichtig ist: Dialog ueber die Inhalte des KoaV, Umsetzen sozialdemokratischer Politik, die Probleme der Menschen loesen statt Selbstbeschaeftigung. Nur darum geht es jetzt. SPD","Die Entscheidungen des Tages ermoeglichen den Fokus auf das, was wirklich wichtig ist: Dialog ueber die Inhalte des KoaV, Umsetzen sozialdemokratischer Politik, die Probleme der Menschen loesen statt Selbstbeschaeftigung. Nur darum geht es jetzt. SPD",9,48,434412,Saarlouis/Berlin,38,2018,2,7,6,22,➡,#KoaV|#SPD,NA,positive,Parteipolitik,0,13
HeikoMaas15333801001,HeikoMaas,TRUE,2018-08-04T10:55:00Z,"EU Europa muss sich behaupten mit den Werten, denen es sich verpflichtet fuehlt: Demokratie, Rechtsstaat, Menschenrechte und auch freier Handel. Mit denjenigen, die diese Werte teilen, wollen wir uns enger abstimmen und denen die Stirn bieten, die rote Linien ueberschreiten.","Europa muss sich behaupten mit den Werten, denen es sich verpflichtet fuehlt: Demokratie, Rechtsstaat, Menschenrechte und auch freier Handel. Mit denjenigen, die diese Werte teilen, wollen wir uns enger abstimmen und denen die Stirn bieten, die rote Linien ueberschreiten.",89,372,434412,Saarlouis/Berlin,39,2018,8,31,12,46,NA,NA,NA,positive,EU,0,2
HeikoMaas15421966801,HeikoMaas,TRUE,2018-11-14T11:58:00Z,China China wird in Zukunft noch wichtiger werden. Von Freihandel bis Menschenrechte habe ich in den letzten beiden Tagen ueber viele entscheidende Themen mit der Staatsfuehrung gesprochen. Mehr dazu im Video:,China wird in Zukunft noch wichtiger werden. Von Freihandel bis Menschenrechte habe ich in den letzten beiden Tagen ueber viele entscheidende Themen mit der Staatsfuehrung gesprochen. Mehr dazu im Video:,17,98,434412,Saarlouis/Berlin,31,2018,11,46,15,61,NA,NA,NA,positive,China,0,5
HeikoMaas15445893001,HeikoMaas,TRUE,2018-12-12T04:35:00Z,"Terror Wir sind tief erschuettert vom Anschlag in Strassburg und verurteilen diese feige Tat. Unsere Gedanken sind bei den Opfern, unser Mitgefuehl gilt ihren Angehoerigen. Wir tun alles, um unseren franzoesischen Freunden beizustehen.","Wir sind tief erschuettert vom Anschlag in Strassburg und verurteilen diese feige Tat. Unsere Gedanken sind bei den Opfern, unser Mitgefuehl gilt ihren Angehoerigen. Wir tun alles, um unseren franzoesischen Freunden beizustehen.",147,777,434412,Saarlouis/Berlin,32,2018,12,50,16,65,NA,#Strassburg,NA,negative,Terror,0,6
HeikoMaas15509916001,HeikoMaas,TRUE,2019-02-24T07:00:00Z,"Antisemitismus Wenn Juedinnen und Juden in Europa wieder Angst haben, ist das beschaemend fuer uns alle. Jeder einzelne Angriff auf sie ist auch eine Attacke auf unsere liberale Demokratie. Juedisches Leben muessen wir als unverdientes Geschenk betrachten und alles tun, um es bei uns zu schuetzen.","Wenn Juedinnen und Juden in Europa wieder Angst haben, ist das beschaemend fuer uns alle. Jeder einzelne Angriff auf sie ist auch eine Attacke auf unsere liberale Demokratie. Juedisches Leben muessen wir als unverdientes Geschenk betrachten und alles tun, um es bei uns zu schuetzen.",235,1129,407934,Saarlouis/Berlin,46,2019,2,8,18,76,NA,NA,NA,negative,Antisemitismus,0,14
HeikoMaas15576483601,HeikoMaas,TRUE,2019-05-12T08:06:00Z,"EU Die Nationalisten und Populisten wollen uns Angst machen vor Vielfalt, vor Minderheiten, vor Gefluechteten. Doch die meisten Europaeer wollen ein weltoffenes, tolerantes Europa. Umso wichtiger ist, dass diese Europaeer waehlen gehen! Europaistdie Antwort","Die Nationalisten und Populisten wollen uns Angst machen vor Vielfalt, vor Minderheiten, vor Gefluechteten. Doch die meisten Europaeer wollen ein weltoffenes, tolerantes Europa. Umso wichtiger ist, dass diese Europaeer waehlen gehen! Europaistdie Antwort",94,287,434412,Saarlouis/Berlin,33,2019,5,19,21,87,NA,#EuropaistdieAntwort,NA,negative,EU,0,2
HeikoMaas15597387001,HeikoMaas,TRUE,2019-06-05T12:45:00Z,"Rechtsextremismus Es ist einfach nur widerlich, wie sich rechte Hetzer ueber den Tod von Walter Luebcke freuen. KommunalpolitikerInnen und Ehrenamtliche haben unseren Respekt verdient. Unsere Demokratie lebt von ihrem tagtaeglichen Engagement vor Ort.","Es ist einfach nur widerlich, wie sich rechte Hetzer ueber den Tod von Walter Luebcke freuen. KommunalpolitikerInnen und Ehrenamtliche haben unseren Respekt verdient. Unsere Demokratie lebt von ihrem tagtaeglichen Engagement vor Ort.",81,507,434412,Saarlouis/Berlin,33,2019,6,23,22,91,NA,#Luebcke,NA,negative,Rechtsextremismus,0,17
HeikoMaas15675798001,HeikoMaas,TRUE,2019-09-04T06:50:00Z,"Demokratie Wir sind das Volk wird heute ausgerechnet von den Angstmachern + Spaltern missbraucht. Das ist unertraeglich. Statt Mauern einreissen, wollen sie neue aufbauen. Bleibe ueberzeugt:die grosse Mehrheit steht fuer Freiheit Demokratie.Das muessen wir immer wieder gemeinsam zeigen.(2)","Wir sind das Volk wird heute ausgerechnet von den Angstmachern + Spaltern missbraucht. Das ist unertraeglich. Statt Mauern einreissen, wollen sie neue aufbauen. Bleibe ueberzeugt:die grosse Mehrheit steht fuer Freiheit Demokratie.Das muessen wir immer wieder gemeinsam zeigen.(2)",47,242,434412,Saarlouis/Berlin,41,2019,9,36,25,104,NA,#Freiheit|#Demokratie,NA,negative,Demokratie,0,10
HeikoMaas15683075401,HeikoMaas,TRUE,2019-09-12T16:59:00Z,"Klimaschutz Das Institut fuer Zukunftsenergiesysteme (IZES) traegt mit seiner Arbeit dazu bei, dass wir eine lebenswerte Zukunft haben: Es treibt von Saarbruecken aus die globale Energiewende voran. Mir war es eine Ehre, heute zum 20. Jubilaeum sprechen zu duerfen. Danke fuer die wichtige Arbeit!","Das Institut fuer Zukunftsenergiesysteme (IZES) traegt mit seiner Arbeit dazu bei, dass wir eine lebenswerte Zukunft haben: Es treibt von Saarbruecken aus die globale Energiewende voran. Mir war es eine Ehre, heute zum 20. Jubilaeum sprechen zu duerfen. Danke fuer die wichtige Arbeit!",12,68,407934,Saarlouis/Berlin,43,2019,9,37,25,105,NA,NA,NA,positive,Klimaschutz,0,11
HeikoMaas15706258801,HeikoMaas,TRUE,2019-10-09T12:58:00Z,"Antisemitismus Dass am Versoehnungsfest Yom Kippur auf eine Synagoge geschossen wird, trifft uns ins Herz. Wir alle muessen gegen den Antisemitismus in unserem Land vorgehen. In diesen schweren Stunden sind meine Gedanken bei den Toten und Verletzten, ihren Angehoerigen und der Polizei. Halle","Dass am Versoehnungsfest Yom Kippur auf eine Synagoge geschossen wird, trifft uns ins Herz. Wir alle muessen gegen den Antisemitismus in unserem Land vorgehen. In diesen schweren Stunden sind meine Gedanken bei den Toten und Verletzten, ihren Angehoerigen und der Polizei. Halle",178,933,434412,Saarlouis/Berlin,41,2019,10,41,26,109,NA,#YomKippur|#Halle,NA,negative,Antisemitismus,0,14
HeikoMaas15732826801,HeikoMaas,TRUE,2019-11-09T06:58:00Z,"Ostdeutschland Vor dreissig Jahren fiel die Berliner Mauer. Doch sie fiel nicht einfach sie wurde zu Fall gebracht. Sie wurde eingerissen von den vielen mutigen Menschen in Ostdeutschland, deren Hunger nach Freiheit und Gerechtigkeit staerker war als alle Zaeune und Mauern. Danke! mauerfall30","Vor dreissig Jahren fiel die Berliner Mauer. Doch sie fiel nicht einfach sie wurde zu Fall gebracht. Sie wurde eingerissen von den vielen mutigen Menschen in Ostdeutschland, deren Hunger nach Freiheit und Gerechtigkeit staerker war als alle Zaeune und Mauern. Danke! mauerfall30",51,337,407934,Saarlouis/Berlin,42,2019,11,45,27,113,NA,#mauerfall30,NA,positive,Ostdeutschland,0,14
HeikoMaas15742741801,HeikoMaas,TRUE,2019-11-20T18:23:00Z,"NATO Die NATO ist ein Erfolgsmodell und wir haben ein Interesse daran, es fortzusetzen. Dabei kommt es auf unsere Geschlossenheit an. Wir wollen den politischen Arm der NATO staerken und deutlich machen: Sie funktioniert, sie hat eine Zukunft und wir werden sie auch brauchen.","Die NATO ist ein Erfolgsmodell und wir haben ein Interesse daran, es fortzusetzen. Dabei kommt es auf unsere Geschlossenheit an. Wir wollen den politischen Arm der NATO staerken und deutlich machen: Sie funktioniert, sie hat eine Zukunft und wir werden sie auch brauchen.",22,88,434412,Saarlouis/Berlin,44,2019,11,47,27,115,NA,#NATO,NA,positive,NATO,0,4
HeikoMaas15809043001,HeikoMaas,TRUE,2020-02-05T12:05:00Z,"Thueringen Sich von Rechtsextremen zum Ministerpraesidenten waehlen zu lassen, ist komplett verantwortungslos. Gegen die AfD muessen alle Demokraten geschlossen zusammenstehen. Wer das nicht versteht, hat aus unserer Geschichte nichts gelernt. Thueringen","Sich von Rechtsextremen zum Ministerpraesidenten waehlen zu lassen, ist komplett verantwortungslos. Gegen die AfD muessen alle Demokraten geschlossen zusammenstehen. Wer das nicht versteht, hat aus unserer Geschichte nichts gelernt. Thueringen",1208,9396,434412,Saarlouis/Berlin,30,2020,2,6,30,127,NA,#Thueringen,NA,negative,Thueringen,0,10
HeikoMaas15863212801,HeikoMaas,TRUE,2020-04-08T04:48:00Z,"Antisemitismus Wir werden Yad Vashem fuer weitere zehn Jahre foerdern. Wer einmal dort gestanden hat unter den Fotos unzaehliger Ermordeter, weiss: Jede Geschichte, jeder Name, die wir vor dem Vergessen bewahren, macht uns zu Zeugen. Zeugen fuer das, was war. Und fuer das, was nie wieder sein darf.","Wir werden Yad Vashem fuer weitere zehn Jahre foerdern. Wer einmal dort gestanden hat unter den Fotos unzaehliger Ermordeter, weiss: Jede Geschichte, jeder Name, die wir vor dem Vergessen bewahren, macht uns zu Zeugen. Zeugen fuer das, was war. Und fuer das, was nie wieder sein darf.",94,751,434412,Saarlouis/Berlin,47,2020,4,15,32,136,NA,#YadVashem,NA,negative,Antisemitismus,0,14
HeikoMaas15894468001,HeikoMaas,TRUE,2020-05-14T09:00:00Z,"Gleichberechtigung Am Donnerstagder Demokratie danke allen, die sich gegen Sexismus und sexualisierte Gewalt einsetzen. Die demonstrieren gehen, die Initiativen starten, die in Frauenhaeusern helfen, die sich hier wie im Ausland einsetzen, die widersprechen, die fuer faire Loehne kaempfen.Maennerwelten","Am Donnerstagder Demokratie danke allen, die sich gegen Sexismus und sexualisierte Gewalt einsetzen. Die demonstrieren gehen, die Initiativen starten, die in Frauenhaeusern helfen, die sich hier wie im Ausland einsetzen, die widersprechen, die fuer faire Loehne kaempfen.Maennerwelten",6,109,434412,Saarlouis/Berlin,37,2020,5,20,33,141,NA,#DonnerstagderDemokratie|#Maennerwelten,NA,positive,Gleichberechtigung,0,18
