last_name;first_name;wahlkreis_name;party;bundesland;unemployment_rate;share_pop_migration;username;followers_count;created_at;full_text;favorite_count;retweet_count;label
Storch;Beatrix von;Berlin-Mitte;afd;Berlin;9.4;24.1;Beatrix_vStorch;61329;2019-02-21T13:44:00Z;"Erst führt die #SPD das „3. Geschlecht“ ein und meint, man kann auch noch selbst entscheiden, welches davon man hat- und dann wollen sie eine 50%-(!)-Quote für Frauen. Und wenn man dann fragt, wie das zusammenpasst...stammeln sie rum. Ansehen- lohnt 🤩

https://t.co/QGdkgA5onX";1228;426;negative
Beermann;Maik;Nienburg II – Schaumburg;cdu_csu;Niedersachsen;5.9;15.3;MaikBeermann;2683;2019-02-21T20:47:00Z;Das ist doch nen Witz! Die Chefverhandlerin @katarinabarley will von IHREM „JA“ zu #Artikel13 #Uploadfiler und #LSR mit einem Mal nichts mehr wissen? Sie wusste, dass die #Netzfreiheit auf dem Spiel steht. Hier war der Widerstand von der @spdbt und der @cducsubt zu gering! @SZ https://t.co/RgsliGt2ai;88;25;negative
Mast;Katja;Pforzheim;spd;Baden-Wuerttemberg;4.3;31.1;KatjaMast;2198;2019-02-23T07:41:00Z;Der 23.02. ist ein Tag des Gedenkens an die dunkelsten Stunden in #Pforzheim. Faschisten haben diesen Vernichtungskrieg verursacht. Es macht mich wütend, dass Nazis heute das Gedenken missbrauchen. Lasst uns deshalb auch Flagge zeigen gegen Hass, Hetze und Gewalt. #NieWieder https://t.co/2YdtiaMzcw;7;3;negative
Maas;Heiko;Saarlouis;spd;Saarland;5.5;16.1;HeikoMaas;407934;2019-02-24T07:00:00Z;Wenn Jüdinnen und Juden in Europa wieder Angst haben, ist das beschämend für uns alle. Jeder einzelne Angriff auf sie ist auch eine Attacke auf unsere liberale Demokratie. Jüdisches Leben müssen wir als unverdientes Geschenk betrachten und alles tun, um es bei uns zu schützen. https://t.co/vlre18zcRJ;1129;235;negative
Klingbeil;Lars;Rotenburg I – Heidekreis;spd;Niedersachsen;5.7;12.8;larsklingbeil;75556;2019-02-24T11:54:00Z;Wir wollen den Klimaschutz voranbringen. Das haben wir klar in der Koalition vereinbart. Das ist unsere gemeinsame Verantwortung. Es ist gut, dass unsere Umweltministerin Svenja Schulze nun konkret los legt. Peter Altmaier sollte das auch tun. #klimaschutz #FridayForFuture https://t.co/zwvFhy7Nah;232;47;positive
Brugger;Agnieszka;Ravensburg;gruene;Baden-Wuerttemberg;3;20.1;agnieszka_mdb;11106;2019-02-25T07:59:00Z;"Die #Afghanistan-Strategie der Bundesregierung lautet aussitzen &amp; abschieben. Beides ist absolut unverantwortlich. Es braucht endlich einen Abschiebestopp &amp; eine ehrliche Debatte über einen klugen Abzugsplan https://t.co/4XNTXIoKOB";11;3;negative
Baerbock;Annalena;Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II;gruene;Brandenburg;6;6.3;ABaerbock;107693;2019-03-01T20:35:00Z;"@haenel_kh , Natascha Nicklaus + @NoraSzasz1 kämpfen für etwas das größer ist als ein Bulletpoint auf ihrer Praxis Website. Sie kämpfen für das #Selbstbestimmungsrecht von uns Frauen. Dafür gibts zu Recht den  #AnneKleinFrauenpreis der @boell_stiftung 
#Trustwomen #wegmit219a https://t.co/pKKgZ3sPzV";59;7;positive
Rouenhoff;Stefan;Kleve;cdu_csu;Nordrhein-Westfalen;6.4;18.3;StefanRouenhoff;788;2019-03-03T15:57:00Z;Mit der neu gegründeten Projektgruppe „Zukunft und Innovation“ der @cducsubt Antworten auf grundlegende Zukunftsfragen entwickeln+dabei neue Wege gehen! Freue mich, i.d. Gruppe mitarbeiten zu können! #ThinkOutOfTheBox #Vorausdenken #InnovativeKonzepteEntwickeln #ZukunftGestalten https://t.co/19v8LJHD9C;32;2;positive
Gelbhaar;Stefan;Berlin-Pankow;gruene;Berlin;9.4;24.1;StefanGelbhaar;6537;2019-03-03T16:12:00Z;@AdrianShala1995 @StefanBrands2 @PatrickTe @smuellermdb @Umwelthilfe Sie verwechseln diskutieren mit beleidigen. Diskutieren würde das gemeinsame erörtern eines Themas bedeuten, dh akzeptieren dass der Sachverhalt sortiert werden muss, und das es verschiedene Sichtweisen auf das Thema geben kann. Beides haben Sie nicht mal versucht würde ich sagen;1;0;negative
Bernhard;Marc;Karlsruhe-Stadt;afd;Baden-Wuerttemberg;4.7;30.5;MarcBernhardAfD;3966;2019-03-04T14:56:00Z;#Fridays for Future-Demonstrationen: #Bundeskanzlerin Merkel unterstützt #Schulschwänzen und lobt politisches Engagement . Aufforderung zum Rechtsbruch und ideologischer Missbrauch von Kindern und Jugendlichen! Politisches Engagement nach dem Unterricht!➡️https://t.co/9GOHq88MkV https://t.co/6k9ta6gBcm;12;7;negative
Spaniel;Dr. Dirk;Stuttgart I;afd;Baden-Wuerttemberg;5;38.6;DirkSpaniel;3743;2019-03-05T07:26:00Z;"#Macron, #Europawahl2019-Werbung, Teil 3:„Weltoffenes #Europa muss sich #Afrika zuwenden, mit dem wir Pakt für die Zukunft schmieden müssen. Anerkennung eines gemeinsamen Schicksals.“ Wie bitte? Wofür ist die #EU noch zuständig?!  #Migrationspakt #Hybris  
Deshalb #AfD https://t.co/IJEVYLUWna";14;7;negative
Nastic;Zaklin;Hamburg-Eimsbüttel;linke;Hamburg;7.1;28.3;zaklinnastic;4208;2019-03-05T08:58:00Z;"Ich kann diese Wut gegen den #Klerus verstehen! Übergriffige #Priester müssen für ihre Taten weltlich belangt werden! #Kinderrechte sind #Menschenrechte! #Missbrauch @Linksfraktion

https://t.co/r2u2riFdyu";15;3;negative
Sarrazin;Manuel;Hamburg-Bergedorf – Harburg;gruene;Hamburg;7.1;28.3;ManuelSarrazin;5807;2019-03-05T09:33:00Z;"Die Position der polnischen Regierung zur gemeinsamen Asylpolitik der #EU ist falsch. Es ist aber auch falsch deswegen #Schengen in Frage zu stellen. Die offene Grenze nicht nur zwischen #Deutschland und #Polen ist unverzichtbar. #Macron
https://t.co/0barion9V7";5;2;negative
Röttgen;Dr. Norbert;Rhein-Sieg-Kreis II;cdu_csu;Nordrhein-Westfalen;5.2;22.1;n_roettgen;44703;2019-03-05T13:05:00Z;4/10 Zunächst zur Methode: Anstelle eines Sammelsuriums an Vorschlägen, die mehr Fragen als Antworten aufwerfen und praktisch überall mehr #Europa wollen, plädiere ich für Fokussierung. Wir müssen genau beschreiben, wo/wie Europa für die Bürger konkret einen Fortschritt bedeutet.;11;1;negative
Bernhard;Marc;Karlsruhe-Stadt;afd;Baden-Wuerttemberg;4.7;30.5;MarcBernhardAfD;3966;2019-03-05T15:14:00Z;Ich fordere sofortigen Stopp des Geldsegens für dubiose #DUH! #Gemeinnützigkeit des Vereins infrage gestellt,aber 2019bis zu3,5Millionen Euro aus #Steuergeldern!Bürger finanzieren Verein,der sich Vernichtung ihres Eigentums auf die Fahnen geschrieben hat!➡️https://t.co/5x2cbmIgo1 https://t.co/hhvovjPRUl;13;2;negative
Hess;Martin;Ludwigsburg;afd;Baden-Wuerttemberg;3.5;29;Martin_Hess_AfD;6574;2019-03-06T13:35:00Z;"Es darf nicht sein, dass linke Aktivisten als Aktionskünstler getarnt unterm Deckmantel der #Kunstfreiheit unbescholtenen Bürgern massiven Schaden zufügen &amp; in ihrer Meinungsfreiheit behindern. Vor allem dürfen Behören wie @bpb_de solche Aktivisten nicht hofieren! #AfDimBundestag";15;2;negative
Hajduk;Anja;Hamburg-Nord;gruene;Hamburg;7.1;28.3;HajdukBundestag;1864;2019-03-06T15:18:00Z;Jetzt entsteht ein europäischer Flickenteppich,das ist das falsche Signal.Wir sollten doch gerade vor der Europawahl beweisen,dass die EU gemeinsam starke und effektivere Lösungen bieten kann.Bei der Digitalsteuer wurde Chance vertan, auch wg. bremsender Bundesregierung 🇪🇺 https://t.co/Txv2vILxQy;7;3;negative
Mattheis;Hilde;Ulm;spd;Baden-Wuerttemberg;3.3;25.3;HildeMattheis;13273;2019-03-07T05:46:00Z;Wöchentlich kommen Zahlen über die #Armut in unserem Land! Heute: 13,2 Mio. Menschen in Deutschland sind von Armut bedroht. Unsere Debatte über einen #Sozialstaat der Zukunft muss weitergehen! #Grundrente ist gut, aber nicht genug! Wir führen sie: DL21 Workshop am 15/16.März!;46;21;negative
Badum;Lisa;Bamberg;gruene;Bayern;3.4;12.5;badulrichmartha;4503;2019-03-08T07:17:00Z;#Weltfrauentag ⁠#2019 ist so wunderbar, weil so viele starke Frauen wie @Luisamneubauer und @GretaThunberg aufstehen gegen die #Klimakrise. Nur eine gleichberechtigte Gesellschaft kann stark genug sein um die Erde zu retten. Deswegen geht der #Kampf weiter 💪 #Frauenkampftag 😍 https://t.co/Fue4wCFqiF;17;2;positive
Sichert;Martin;Nürnberg-Nord;afd;Bayern;6.3;36.4;AfDNbg;1630;2019-03-08T07:37:00Z;"Malys neuerliche Behauptung, dass  Nürnbergs Sicherheit besser geworden sei, ist unglaubwürdig. Die zunehmende Anzahl an #Wohlstandssuchenden werden wohl kaum zu Heiligen mutiert sein.
#Flüchtlinge #Migranten 
https://t.co/exJfQzlEeg";0;0;negative
Nolte;Jan Ralf;Waldeck;afd;Hessen;4.4;15.9;Jan_Nolte_AfD;1539;2019-03-11T14:19:00Z;"Wer noch einen weiteren Beweis brauchte, dass es in der Diskussion rund um #Frauenquote und #Paritätsgesetz nicht um Gerechtigkeit, sondern um das Sichern von Pfründen für die eigene Klientel und der Schädigung des politischen Gegners geht: Hier ist er.

https://t.co/CCUX9wI5Xx";11;7;negative
Griese;Kerstin;Mettmann II;spd;Nordrhein-Westfalen;6.4;24.4;KerstinGriese;6705;2019-03-12T20:53:00Z;Toller Abend bei der @LebenshilfeBV mit der besten Nachricht der Woche: endlich konnte sich die @spdbt durchsetzen, dass die Wahlrechtsausschlüsse von Menschen unter vollständiger Betreuung abgeschafft werden. Das #inklusive #Wahlrecht kommt! 👍😍 https://t.co/xvfelhfhl6;31;6;positive
Hunko;Andrej;Aachen I;linke;Nordrhein-Westfalen;8.2;24.6;AndrejHunko;9259;2019-03-15T13:16:00Z;Zynismus pur: Bundesregierung redet unablässig von humanitärer Krise in #Venezuela, aber beim US-Erdölembargo sieht sie offenbar keine Probleme. Es dürfte die Krise massiv verschärfen, da Venezuela fast komplett von Ölexport abhängt. #Sanktionen https://t.co/LqER3PvlCQ;20;10;negative
Lauterbach;Prof. Dr. Karl;Leverkusen – Köln IV;spd;Nordrhein-Westfalen;8.5;32.2;karl_lauterbach;268502;2019-03-16T08:53:00Z;So einen Unsinn liest man nur sehr selten. Bild veröffentlicht die Morde des Terroristen um AUFLAGE zu machen. Nichts sonst. Es ist unsolidarisch anderen Zeitungen gegenüber, weil nur damit es solche Bilder gibt, wird der Terror begangen. Wir sollten den Dreck nicht zeigen. https://t.co/csBdWsXfUc;730;131;negative
Kraft;Dr. Rainer;Augsburg-Land;afd;Bayern;2.6;15.3;Dr_Rainer_Kraft;888;2019-03-16T10:00:00Z;@lgbeutin @dieLinke @linke_sh @Linksfraktion @RLS_Klima Das linksradkale Klassendenken. So 19 Jhd. Fällt Ihnen nichts modernes ein, nur immer dieses ewig gestrige, längst widerlegte Zeug? #AfD #SocialismKills;0;0;negative
Straetmanns;Friedrich;Bielefeld – Gütersloh II;linke;Nordrhein-Westfalen;8.6;32.7;FrStraetmanns;1700;2019-03-16T11:38:00Z;#Rassismus ist kein Orchideenthema. Rassismus ist für viele Menschen eine  tägliche Bedrohung. Rassismus tötet. Das wurde uns gestern mit dem  schrecklichen Attentat mit 49 Toten auf eine Moschee in #Christchurch wieder vor Augen geführt.;2;0;negative
Luczak;Dr. Jan-Marco;Berlin-Tempelhof-Schöneberg;cdu_csu;Berlin;9.4;24.1;JM_Luczak;5202;2019-03-16T13:40:00Z;Mitgliederversammlung der @LSUBerlin-volles Haus und gute Stimmung. Danke für die tolle Zusammenarbeit: wir haben viel erreicht in d letzten Jahren, insbesondere d #ÖffnungderEhe in der @CDU vorangetrieben. Viel Kraft und Erfolg für die Zukunft! @LSU_Bund @Queerspiegel @queer_de https://t.co/KuFKtf53vm;3;0;positive
Spaniel;Dr. Dirk;Stuttgart I;afd;Baden-Wuerttemberg;5;38.6;DirkSpaniel;3743;2019-03-17T07:16:00Z;Es ist eine Schande dass 1. #EU nicht willens ist, die Außengrenzen zu schützen 2. #Islam-Erdogan 3 Mrd. für nichts kassiert 3. Merkel nicht neben einer 🇩🇪Fahne sitzt, wie es dem Gast angemessen wäre 4. und trotzdem miese Deals zum Schaden der Steuerzahler abschließt. #AfD https://t.co/CD2Jst3Rm5;35;16;negative
Schauws;Ulle;Krefeld II – Wesel II;gruene;Nordrhein-Westfalen;8.7;23.2;ulle_schauws;6766;2019-03-17T11:40:00Z;Der #CDU Fraktionsvorsitzende NRW, der negative Fantasien für junge Menschen und ihre Familien #FridaysForFurture aufbringt aber keine positiven Ideen für Klimaschutz+Zukunft der nächsten Generationen? Wie wäre es, wenn er seinen Job macht? @CDUNRW_Fraktion https://t.co/tbHrxLf4YG;6;2;negative
Hunko;Andrej;Aachen I;linke;Nordrhein-Westfalen;8.2;24.6;AndrejHunko;9259;2019-03-18T10:10:00Z;"Die EU schiebt niemals Geflüchtete nach #Libyen zurück, schreibt die @EU_Commission:
https://t.co/SJ94y5Et8B

Dieser """"""""Faktencheck"""""""" ist nicht einmal die halbe Wahrheit. Man bildet mit der libyschen """"""""Küstenwache"""""""" und Seepolizei Handlanger aus, um diese Drecksarbeit zu erledigen. https://t.co/uKNfeafcIg";2;1;negative
Göring-Eckardt;Katrin;Erfurt – Weimar – Weimarer Land II;gruene;Thueringen;6.8;6.6;GoeringEckardt;174395;2019-03-19T09:33:00Z;Kadyrow ist ein Willkürherrscher von Putins Gnaden. Der Kreml trägt die Verantwortung für die lange Liste schwerer Menschenrechtsverletzungen in Tschetschenien. Wir stehen an der Seite derjenigen, die wie #Titijew für ein demokratisches und rechtsstaatliches Russland eintreten. https://t.co/yJPA8NIGBw;21;3;negative
Özoğuz;Aydan;Hamburg-Wandsbek;spd;Hamburg;7.1;28.3;oezoguz;19092;2019-03-20T08:29:00Z;Eindrucksvoll fand ich die Worte von Joseph Schuster am 9.11.18. Als die Verfolgung der Juden begann, waren offenbar sehr viele dagegen, zeigten es aber nicht. Heute gehen Tausende auf die Straße, wenn gegen Flüchtlinge, Juden oder Muslime gehetzt wird. Und das ist ermutigend. https://t.co/T3OgN7ejBb;10;1;positive
Hollnagel;Dr. Bruno;Herzogtum Lauenburg – Stormarn-Süd;afd;Schleswig-Holstein;4.8;12.7;DrHollnagel;706;2019-03-20T12:51:00Z;Mit traumwandlerischer Sicherheit betreibt @OlafScholz die falsche Politik. Die @AfDimBundestag will die #Grundsteuer abschaffen. Das entlastet die #Mieter. Der Grundsteuerausfall wird durch einen Hebesatz auf die #Einkommensteuer ausgeglichen. https://t.co/s4TsOokTqN;4;0;negative
Brandt;Michel;Karlsruhe-Stadt;linke;Baden-Wuerttemberg;4.7;30.5;michel_brandt_;4021;2019-03-22T08:34:00Z;#Konzerne sind im #Kapitalismus den Profiten verpflichtet und werden ihre Produktion und Geschäftsmodelle nicht freiwillig nach den #Menschenrechten ausrichten. Darum braucht es Regulierung, Gesetze und eine effektive Durchsetzung! @linksfraktion #DieLinke https://t.co/7Jp2L2OmRS;15;9;negative
Freihold;Brigitte;Pirmasens;linke;Rheinland-Pfalz;6.6;13.7;mdb_freihold;784;2019-03-22T11:22:00Z;"#Pirmasens: Schülerdemo für Klimaschutz ist gelebte Demokratie

In Pirmasens demonstrierten heute Schülerinnen und Schüler für den #Klimaschutz. """"""""Diese Kinder und Jugendlichen leben Demokratie....""""""""

#FridaysforFuture

Weiterlesen:
https://t.co/lHcKhUBgnH";1;0;positive
Haßelmann;Britta;Bielefeld – Gütersloh II;gruene;Nordrhein-Westfalen;8.6;32.7;BriHasselmann;20299;2019-03-22T13:55:00Z;Anonyme Spenden, dubiose Vereinsfinanzierung und jetzt ist öffentlich sogar die Rede von Strohmann-Spenden. Mit dem propagierten „Mut zur Wahrheit“ scheint es im eigenen Laden der #AFD nicht weit her zu sein. #NOAFD #Parteispendenaffäre  https://t.co/g77FBQ0cF8;161;36;negative
Straetmanns;Friedrich;Bielefeld – Gütersloh II;linke;Nordrhein-Westfalen;8.6;32.7;FrStraetmanns;1700;2019-03-22T18:04:00Z;Finde ich toll! Manchmal ist es ganz einfach die AFD zu entlarven. Es gibt Hoffnung #fürdieMenschenwürde wenn wir Menschlichkeit wirklich groß schreiben und Diskriminierung bekämpfen https://t.co/uj38sfbAP7;2;1;positive
Kaiser;Elisabeth;Gera – Greiz – Altenburger Land;spd;Thueringen;8.6;3.1;Kaiser_SPD;1961;2019-03-23T13:46:00Z;Stehende Ovationen für Wolfgang Tiefensee auf dem SPD-Landesparteitag in Erfurt. Klare Worte, klare Mission. Auch das Regierungsprogramm ist nach konstruktiver Debatte von den Delegierten einstimmig angenommen. 👏🏻 #LustaufZukunft https://t.co/7GCfrR0K2E;3;0;positive
Dağdelen;Sevim;Bochum I;linke;Nordrhein-Westfalen;9.9;23.5;SevimDagdelen;34257;2019-03-27T13:53:00Z;#Bundessicherheitsrat blockiert Verlängerung des Waffenstopps für #SaudiArabien. #BuReg ist verantwortlich, dass d Rüstungsindustrie wieder Waffen f d barbarischen Krieg der Kopf-ab-Diktatur im #Jemen liefern kann. Schwarzer Tag für die Menschen im Jemen.  https://t.co/cheouyCdHq;43;32;negative
Annen;Niels;Hamburg-Eimsbüttel;spd;Hamburg;7.1;28.3;NielsAnnen;13671;2019-03-28T12:21:00Z;„Genau diese Charakterzüge benötigt unsere Stadt aktuell.“ Die Mopo über unseren Bürgermeister @TschenPe @spdhh https://t.co/kENZqA0YOZ;13;1;positive
Luczak;Dr. Jan-Marco;Berlin-Tempelhof-Schöneberg;cdu_csu;Berlin;9.4;24.1;JM_Luczak;5202;2019-03-29T14:18:00Z;"Gut,dass Lösung für künftige Aufstellung ⁦@cduberlin⁩ gefunden.
Ich begrüße, dass ⁦@kaiwegner⁩ sich d Verantwortung stellt-er brennt für d Stadt u für unsere Partei.Diese Leidenschaft brauchen wir, um Menschen für unsere Politik zu begeistern. https://t.co/gqexs3sPsM";8;3;positive
Bartsch;Dr. Dietmar;Rostock – Landkreis Rostock II;linke;Mecklenburg-Vorpommern;8.9;5.5;DietmarBartsch;65116;2019-04-01T10:08:00Z;#Bundeskanzlerin #Merkel hat in 14 Jahren viel zu wenig für #Ostdeutschland getan. Ich fordere Frau Merkel auf, ihre Restzeit als Kanzlerin dafür zu nutzen, die verheerende Abwertung zu stoppen. https://t.co/ZpCpfrCyt6;33;8;negative
Kipping;Katja;Dresden I;linke;Sachsen;7.1;7.3;katjakipping;119692;2019-04-02T11:26:00Z;"Lesen - eine der wunderbarsten Tätigkeiten, die dir neue Welten eröffnet &amp; manchmal hilft diese Welt zu ändern. Heute ist der internationale #Kinderbuchtag. Ich hab das zum Anlass genommen, mir &amp; meiner Tochter ein besonders schönes Kinderbuch zu gönnen. https://t.co/mTgFLMMrEm";14;2;positive
Hänsel;Heike;Tübingen;linke;Baden-Wuerttemberg;3.1;22.4;HeikeHaensel;7921;2019-04-02T17:56:00Z;Reinhard #Grindel tritt als #DFB Präsident zurück, behält aber seine Ämter bei der #FiFA und #UEFA für schlappe 500 000 Euro im Jahr? Ist das allen Ernstes ein Neuanfang DFB ?? Diese Versorgungsposten mit einer halben Million pro Jahr muss Grindel abgeben! https://t.co/gHs4dpNam9;17;10;negative
Heil (Peine);Hubertus;Gifhorn – Peine;spd;Niedersachsen;5.2;17.3;hubertus_heil;84009;2019-04-03T05:58:00Z;Eine großartige Frau: Regine Hildebrandt habe ich in meiner Brandenburger Zeit in den 90er Jahren kennenlernen dürfen. Ich bin dankbar für diese Ehre. https://t.co/vyAmlesb8u;69;7;positive
Höferlin;Manuel;Worms;fdp;Rheinland-Pfalz;5.2;20.3;ManuelHoeferlin;6394;2019-04-03T17:06:00Z;"Gerade beim Cyber-Sicherheitsrat: Gefahr von Angriffen ist allgegenwärtig, aber BReg behandelt #ITSicherheit weiter inkonsequent. #GroKo muss liefern, @BSI_Bund stärken; echtes Schwachstellenmanagement einführen. Resilienz schaffen. Entwurf des IT-SiG 2.0: Bleibe skeptisch! https://t.co/Ub26Yp45IT";16;4;negative
Brugger;Agnieszka;Ravensburg;gruene;Baden-Wuerttemberg;3;20.1;agnieszka_mdb;10783;2019-04-04T09:30:00Z;Super Initiative, super Rede! @W_SK zu unserem Antrag für ein soziales #Europa: Wir brauchen mehr Zusammenhalt in der 🇪🇺, denn nur gemeinsam sind wir stark. Und stärkeres Europa geht nur mit mehr #Zusammenhalt 👏🏼👏🏼👏🏼 https://t.co/fl7QZvzY9S #Solidarität;12;0;positive
Leikert;Dr. Katja;Hanau;cdu_csu;Hessen;4.7;24.6;kleikert;4954;2019-04-04T10:53:00Z;"„Wir werden uns immer von Ihnen an einem wichtigen Punkt unterscheiden: Solidarität geht einher mit Eigenverantwortung - wenn man den Antrag anschaut, ist davon aber kein einziges Wort zu lesen.“ Meine Rede zum Antrag """"""""Soziale Absicherung europaweit"""""""". https://t.co/RhQU8w7qu0";21;2;positive
;;;;;;;alice_weidel;107349;2019-04-04T13:24:00Z;"+++Schlag ins Gesicht der Demokratie!+++
Der Wähler wird sehr genau beobachten, wie hier mit uns umgegangen wird. Das Verhalten der anderen Parteien ist ganz klar undemokratisch.
Wir sind die größte Oppositionspartei im #Bundestag.
#HarderKühnel #Bundestagsvizepraesidentin #AfD https://t.co/Ctvgs89eW3";2750;814;negative
Spaniel;Dr. Dirk;Stuttgart I;afd;Baden-Wuerttemberg;5;38.6;DirkSpaniel;3743;2019-04-06T04:48:00Z;"Die journalistische Qualität von @DerSPIEGEL liegt mittlerweile gleichauf mit Menschenrechten in Tschetschenien. Unaufhaltsamem Leserschwund bekämpft d. #Relotius-Magazin mit Kasperletheater-#Propaganda. Kann einem fast leid tun. #AfD #AfDimBundestag #afdwirkt 
#ToterJournalismus https://t.co/tx4RBRpSh5";29;11;negative
Spaniel;Dr. Dirk;Stuttgart I;afd;Baden-Wuerttemberg;5;38.6;DirkSpaniel;3743;2019-04-06T12:31:00Z;"Journalistische #Doppelstandards: Vergleichen Sie. Zwei Mal #Antisemitismus. Einmal werden die Täter bereits im Titel genannt, das andere Mal erst weit hinten im Text: Es sind Moslems. #Berlin #Islam #Extremismus #Relotius #ToterJournalismus @welt
https://t.co/wv2q6LVO0T https://t.co/GSgYBpyH12";9;6;negative
