doc_id;full_text
Kaiser_SPD15221491621;Uebergriffe und Anfeindungen gegen Juden auf dem Schulhof sind keine harmlosen Frotzeleien unter Kindern. Es gilt, mehr in politische Bildung zu investieren, um das Bewusstsein fuer kulturelle Vielfalt der Kinder- und Jugendlichen zu schaerfen. Antisemitismus politische Bildung
Kaiser_SPD15296938221;Gute Stimmung in Pahna beim Kreiszeltlager der Jugendfeuerwehren des Altenburger Landes. So viele Jungkameradinnen und -kameraden haben noch nie teilgenommen, freute sich auch
Kaiser_SPD15314801211;Diese Woche war ich mal wieder unterwegs in Ostthueringen. Bei den Sprechstunden in Gera, Zeulenroda-Triebes, Altenburg und Greiz konnte ich einige Themen fuer Berlin mitnehmen:
Kaiser_SPD15338270141;Last days in vacation. Enjoying Helsinki. Der Urlaub geht zu Ende. Geniesse sonnige Tage in Helsinki. Botschaft reist mit: keine Gewalt gegen Frauen. Charity Armband der unwoman.
Kaiser_SPD15346111721;Was fuer ein Fest! Das Familienfest der spdthueringen, der SPD-Fraktion im Thueringer Landtag und der SPD Gera war ein voller Erfolg! Gute Stimmung, tolle Gaeste und interessante
Kaiser_SPD15399576051;Ich freu mich: diese Woche konnte ich zusammen mit der SPD-Bundestagsfraktion gleich drei unserer Wahlversprechen durchsetzen: das Gute-Kita-Gesetz , gerechtere GKV-Beitraege und die Brueckenteilzeit ! Und...
Kaiser_SPD15403572091;ACHTUNG: TV TIPP zum Jahrestag! Am 24.10.2017, also vor genau einem Jahr, sass ich das erste Mal als gewaehlte Abgeordnete im Deutscher Bundestag. Wie die Zeit vergeht... Was ich ueber diese Zeit und die...
Kaiser_SPD15417082551;Grosse Freude in Altenburg! Das Altenburger Lindenau-Museum erhaelt aus Mitteln des Bundes in den naechsten sieben Jahren insgesamt 24 Millionen Euro ! Darueber habe ich heute den Museumsdirektor Dr. Roland...
Kaiser_SPD15417750541;Der 9. November hat auf vielfache Weise unsere Geschichte gepraegt. Vor 80 Jahren fanden die Progrome gegen Juden statt. Das war der blutige und gewaltvolle Beginn der systematischen
Kaiser_SPD15439385351;Der Demokratieladen, mein Buero in Gera, ist jetzt eine Notinsel. Kinder finden hier Hilfe, wenn Sie welche brauchen. notinsel schutz nothilfe demokratieladen @ Elisabeth Kaiser at Elisabeth Kaiser
Kaiser_SPD15451370651;30 Jahre friedliche Revolution ist der Titel der Ausstellung des Leipziger Karikaturisten Achim Jordan.SchuelerInnen der der Berufsbildenden Schule Gesundheit, Soziales und Sozialpaedagogik in Gera haben sich...
Kaiser_SPD15460238211;7. Mitternachtsturnier in der Pandorfhalle in Gera. 9 Mannschaften sorgen fuer Spannung und Stimmung im Stadium! Danke an den Gastgeber SG SV Gera-Pforten, dass ich als Ehrengast
Kaiser_SPD15478934821;Weimar und die Republik - Festakt zu 100 Jahre Weimarer Republik im dntweimar mit Katharina Barley. Wunderbare Worte zur Bedeutung von Demokratie, Freiheit und Gleichberechtigung. Das
Kaiser_SPD15502551551;Meine Woche in Berlin war wieder richtig vollgepackt! Deshalb haben wir einen neuen Podcast fuer euch gedreht Was war alles los? Ich habe im Bundestag eine Rede zum Thema Obdachlosigkeit gehalten. Wir haben...
Kaiser_SPD15506848711;Bitte mal den ganzen Text lesen, liebe Ich wuerde sagen, die ist ehrlich zu den WaehlerInnen. Keine Augenwischerei, sondern machen, was geht. Aber das kennt die leider nicht. Oder hat sie Angst vor der Staerke von r2g?
Kaiser_SPD15522380391;Wir brauchen mehr Mut fuer ein starkes Europa. macron geht voran, duckt sich weg. Wir sollten uns beeilen, wenn wir weiter mit Frankreich der Motor Europas bleiben wollen.
Kaiser_SPD15533487941;Stehende Ovationen fuer Wolfgang Tiefensee auf dem SPD-Landesparteitag in Erfurt. Klare Worte, klare Mission. Auch das Regierungsprogramm ist nach konstruktiver Debatte von den Delegierten einstimmig angenommen. Lustauf Zukunft
Kaiser_SPD15582890321;Dafuer war eben sehr klar: Verwandte (in Parteifamilien) kann man sich nicht aussuchen, da gibt es immer schwarze Schafe. Aber dann muss man auch klare Haltung zeigen und sich abgrenzen. Anne Will
Kaiser_SPD15592120391;Schade! Ich hab aber das Gefuehl, dass war nicht die letzte Sendung zum Thema. Als social-media Pionier der Politischen Kommunikation werden wir dich sicher noch haeufiger in den Medien sehn. In den hoerte ich dich erst kuerzlich. ausladungdestages
Kaiser_SPD15606066081;Zuhoeren. Machen. Als SPD-Kreisvorsitzende begruesste ich die Delegierten zum Landesparteitag im sonnigen Gera und brach dabei gleich mal eine Lanze fuer unsere aufstrebende Stadt. Heute stellen wir die
Kaiser_SPD15613026301;Hier geht noch mehr! Mein persoenliches Highlight im Jahr? Ganz klar: die Landesdelegiertenkonferenz der Jusos Thueringen! Hier gibt es intensive Debatten, fundierte Antraege und gute Laune! Herzlichen
Kaiser_SPD15627461291;Gutes Leben in Deutschland Die Kommission Gleichwertige Lebensverhaeltnisse legt ihre Ergebnisse vor. Als zustaendige Berichterstatterin in der schaue ich mir die Ergebnisse genau an und erwarte nun eine zuegige Umsetzung.gures Leben
Kaiser_SPD15677465071;Gespraech im Zug: Die SPD will jetzt was fuer den Nahverkehr machen. Es soll so nen 365 Euro Ticket geben. Frag mich, welches Einzugsgebiet das umfasst.(...) SPD Politik kommt an!
Kaiser_SPD15726233031;Wieder einmal beweist dieser Mann, dass er seines Mandates nicht wuerdig ist. Antisemitismus und Verschwoerungstheorien haben im Parlament nichts zu suchen: Brandner nennt Bundesverdienstkreuz an Lindenberg Judaslohn
Kaiser_SPD15738279241;Vorlesetag 2019 . Lesen und Vorlesen ist fuer die Entwicklung unserer Kinder enorm wichtig. Deshalb kann man nicht frueh genug damit beginnen. Daran macht der Vorlesetag deutschlandweit aufmerksam. Auch ich war auf
Kaiser_SPD15748046701;SPD verleiht Regine Hildebrandt Preis Verdienter Gewinner dieses wuerdigen Preises ist in diesem Jahr das Buendnis fuer Demokratie und Weltoffenheit Kloster Vessra! . Es war mir eine Ehre und eine Freude die
Kaiser_SPD15756636781;Neulich erst wieder so aehnlich im Bundestag gehoert... Wie lange wird es wohl dauern, bis ich mir so ne Kommentare nicht mehr anhoeren muss. Wirsindder Osten
Kaiser_SPD15758065841;30 Jahre friedliche RevolutionStarker Aufbruch fuer den Osten . Als Vertreterin der 4.Generation Ost habe ich mich fuer ein starkes Ostdeutschland auf dem SPD-Bundesparteitag ausgesprochen: Wuerdigung der Menschen,
Kaiser_SPD15798586051;Buerger*innensprechstunde in Gera Bei heissem Kaffee ins Gespraech mit den Menschen kommen, um zu hoeren, was sie bewegt. imgespraech gera kaiserunterwegs @ Marktplatz Gera
Kaiser_SPD15834215781;Digitalisierung des Planend und Bauens Zu diesem Thema habe ich im Bundestag debattiert. Mit dem getroffenen Beschluss sorgen wir dafuer, dass die Digitalisierung in der Baubranche schneller vorangeht. Unser
Kaiser_SPD15836671671;Thueringen muss die Pruefung des Parit-Gesetzes endlich zum Ende bringen, damit es 2021 gilt! Die Zeitdafuer ist ausreichend. Paritaet muss zur Realitaet werden und darf nicht Floskel in Sonntagsreden bleiben. Frauentag Paritaetsgesetz thuehringen
Kaiser_SPD15839558021;Bund foerdert mit 2,4 Millionen Euro die Puppenbuehne Gera sowie mit mehreren tausend Euro weitere Projekte in Ostthueringen. Die Sanierung des Puppentheaters Gera wird mit 2,4 Millionen Euro aus dem Bundesprogramm
Kaiser_SPD15850502111;Einsam in Buero - Vorbereitung des Corona-Hilfspakets Heute mal kein Home-Office, denn morgen beschliessen wir ein dickes Gesetzespaket , um die Auswirkungen der Corona Pandemie auf unser Gesundheitssystem, unsere
Kaiser_SPD15876213951;Rolf Muetzenich plaediert in der Aussprache zur Regierungserklaerung fuer eine neue Friedenspolitik in einer Zeit, in der Europa staerker aneinanderruecken muss und plaediert fuer eine neue Abruestungsinitiative. Bundestag
Kaiser_SPD15881533841;**Geraer Tafel braucht unsere Unterstuetzung** Die Geraer Tafel ist immer auf Spenden angewiesen, ganz besonders in Zeiten wie diesen. Der Andrang war in den letzten Wochen so gross, dass die Lebensmittel und
Kaiser_SPD15892938321;**Spende fuer Schlupfwinkel Gera e.V.** Seit ueber 30 Jahren leistet der Schlupfwinkel und Sorgentelefon Gera e. V. ist eine bedeutsame Einrichtung fuer die Stadt fuer Familien und Kinder. Die wichtige Arbeit des
Kaiser_SPD15901669421;Gera als neuer Mobilitaetsstandort? Ich hoffe sehr, dass dies mehr als Wunschdenken mancher PolitikerIn wird. Dafuer braucht es aber klare Bekenntnisse Scheuers. Zumindest sollte er Gera nun auf dem Schirm laden.
Kaiser_SPD15921285671;* Ausgrenzung von homo-, bi- und transsexuellen Menschen bei der Blutspende beenden! * Unsere Welt ist bunt und vielfaeltig und das ist auch gut so.Dennoch gibt es bis heute Diskriminierungen unterschiedlicher
Kaiser_SPD15925581331;Amthor muss Konsequenzen ziehen. Es braucht mehr Transparenz im Bundestag. Lobbyregister jetzt! Die aktuellen Enthuellungen zu Philipp Amthor zeigen, dass die bisherigen Transparenz-Regeln nicht ausreichen, deshalb
Kaiser_SPD15931864311;Gera erneut erfolgreich! Der Bund foerdert das Tietz-Quartier auf der Sorge mit sensationellen 5,8 Mio. Euro! Ich als Mitglied der Fachjury fuer dieses Bundesprogramm bin sehr stolz, dass wir das geschafft haben.
Kaiser_SPD15935109001;Im Gespraech mit dem BBK In der AG Innen der SPD-Bundestagsfraktion sprachen wir mit Christoph Unger, Praesident des Bundesamtes fuer Bevoelkerungsschutz und Katastrophenhilfe (BBK) ueber die lessons learned aus der
Kaiser_SPD15950055681;Gera bekommt dritten Standort der BpB!Es freut mich, dass ich als Kuratouriumsmitglied u. durch aktives Werben beim Innenminister, dem Praesidenten der BpB und Koleg*innen meinen Beitrag zu diesem Erfolg fuer meine Heimatstadt leisten konnte!
Kaiser_SPD15955611751;Mission: Gera macht mobil! In Gera sprachen wir am 23.7. ueber die Zukunft. Denn mit einer halben Milliarde Euro baut der Bund ein Deutsches Zentrum Zukunft der Mobilitaet auf. Und wir in Gera bewerben uns
Kaiser_SPD15976533711;Au revoir belle Provence! Nach ein paar erholsamen Tagen mit viel Kultur, wunderbarer Natur und hervorragendem Essen im Sueden Frankreichs, machen wir uns nun wieder auf Richtung Heimat. Einen kleinen
Kaiser_SPD15976641151;Auch deswegen braucht es eine Buergerversicherung, vor allem aber bessere Loehne, eine stabile gesetzliche Rente und besseren Schutz fuer Selbststaendige. Mit der geht das. buergerversicherung Krankenversicherung
Kaiser_SPD15994724411;Toller Start fuer die Bundestagswahl 2021! Danke fuer das Vertrauen! Am 5. September hat mir mein Kreisverband einstimmig und mit viel Zuspruch das Vertrauen ausgesprochen, fuer Gera als Bundestagskandidatin im
Kaiser_SPD16044818111;Wien: Wir gedenken den Opfern und ihren Angehoerigen. Islamistischen Terror und Antisemitismus treten wir mit allen Mitteln entgegen. In dem tragischen Geschehen zeigten zwei Maenner bemerkenswerte Zivilcourage. Gute u. ausgewogene Kommentierungen hier:
KarambaDiaby15174021291;Die Erinnerung ist wie das Wasser: Sie ist lebensnotwendig und sie sucht sich ihre eigenen Wege in neue Raeume und zu anderen Menschen (Noach Flug). Gedenkenfuerdie Opferdes Nationalsozialismus
KarambaDiaby15216233631;Wir duerfen nicht den Fehler machen, ueberall Ellbogen und Zaehne zu sehen. Die Mehrheit der Menschen will eine offene Gesellschaft. Das koennen wir auch in diesen Tagen auf den oeffent. Plaetzen dieses Landes sehen. Welttag Gegen Rassismus
KarambaDiaby15253516771;Wo die Pressefreiheit nicht ist, dort kann kein Zusammenhalt sein. Denn Angst und Misstrauen herrschen. Zwei Gifte, die das Zusammenleben der Menschen unmoeglich machen. Darum muessen wir die Pressefreiheit ueberall verteidigen, wo sie bedroht wird. Tagder Pressefreiheit
KarambaDiaby15262456041;Nach 6 Stunden Verspaetung endlich in Bruessel angekommen. Freue mich sehr auf den morgigen Start der People of African Descent (PAD) Week im Europaeischen Parlament PADweek EU
KarambaDiaby15351076011;Eine rein oekonomische Logik hat noch nie dazu beigetragen, dass Rechte von Menschen gestaerkt wurden. Der Markt wird nicht von sich aus bezahlbare Wohnungen schaffen. Deshalb muessen wir da ran. mieterschutz
KarambaDiaby15357759781;Wir haben eine Epidemie der Nostalgie. Es gibt eine wachsende Zahl von Menschen, die in ein Gestern zurueck wollen. Wir muessen dagegenhalten. Denn: Die einzige Strasse nach Morgen fuehrt ueber eine offene und solidarische Gesellschaft. wirsindmehr
KarambaDiaby15390867771;Wir brauchen einen linken Populismus, der die offene Gesellschaft verteidigt und die negativen Effekte einer neoliberalen Welt nicht bei den Migrant*innen sucht. Passend zur Frankfurter Buchmesse lese ich gerade das Buch der belgischen Philosophin Chantal Mouffe.
KarambaDiaby15395872461;Das Wort bitter habe ich mit Blick auf Wahlen haeufiger in den Mund genommen. Auch diesmal kann ich kaum etwas Anderes sagen: Das Ergebnis der Bayernwahl2018 ist bitter. Mit spitzen Zaehnen nagen die Konflikte der Regierungskoalition an der SPD. Das muss aufhoeren.
KarambaDiaby15416803541;Den Senegal verliess ich vor 32 Jahren. Die Uni konnte ich mir nicht leisten erhielt ein Stipendium in Deutschland. Ich konnnte das statistische Schicksal ueberwinden - durch Glueck Eigeninitiative. Doch Glueck darf in einer fairen Gesellschaft keine grosse Rolle spielen. unten
KarambaDiaby15444451961;Es ist besser, eine Kerze anzuzuenden, als die Dunkelheit zu verfluchen, erklaerte Eleanor Roosevelt, die die Menschenrechte vor 70 Jahren voranbrachte. Die Menschenrechtserklaerung ist seitdem die groesste Kerze, die wir haben. Tagder Menschenrechte
KarambaDiaby15519507751;Mich nervt diese Aussage: Ich habe eine Tochter/Schwester, deshalb ist ja wohl klar, dass ich fuer Gleichberechtigung bin. Wenn das so waere, wuerden wir in einer gerechteren Gesellschaft leben. Es gibt aber Ungleichheiten und diese muessen wir ueberwinden. Frauentag
KarambaDiaby15555809911;Bereits beim einmaligen Verstoss, bei der eigenen Abschiebung mitzuwirken, soll Mitwirkungshaft drohen. Zur Erinnerung: Haft ist der staerkste Eingriff in das Recht auf Freiheit. Das werde ich so nicht mitmachen. Abschiebehaft abschiebungen
KarambaDiaby15598007041;Ich schaue lieber nach Portugal und Spanien. Mit linker, progressiver und migrationsfreundlicher Politik wurden die Sozialdemokraten dort die staerkste Kraft. Es klappt also auch, ohne den Rechten hinterherzulaufen.
KarambaDiaby15656794451;Die Mauer hat Jahrzehnte Menschen getrennt, die zusammengehoeren. Sie kostete allein in Berlin mindestens 140 Menschen das Leben. Nehmen wir den Tag als Anlass, um uns eins klarzumachen: Wir lassen uns nie wieder spalten.
KarambaDiaby15759819001;Alle Menschen sind frei und gleich an Wuerde und Rechten geboren. Sie sind mit Vernunft und Gewissen begabt und sollen einander im Geist der Solidaritaet begegnen. Menschenrechte
KarambaDiaby15873940561;Ueber 2,3 Mio. Menschen studieren in DEU. 750000 von ihnen habe ihre Nebenjobs verloren. Nicht alle erhalten BAfoe G und in der Regel kommen sie fuer die Grundsicherung nicht infrage. Ein Hilfspaket waere hier wichtig fuer alle, die durch das soziale Raster fallen. COVID19
KarambaDiaby15893624081;Es ist wichtig, dass alle politischen Ebenen die Gastronomen und Hoteliers unterstuetzen. Die Branche ist durch die Krise am schwersten betroffen. Ich bin daher froh, dass wir mit einer schrittweisen Oeffnung ab dem 18. Mai starten. Covid19
KarambaDiaby15895205941;Wir duerfen Menschen nicht gegeneinander ausspielen. Wer jetzt keine Milliarde fuer die Grundrente zahlen und an dieser Stelle sparen will, der haelt wenig von Zusammenhalt und Respekt vor der Lebensleistung der Menschen.
KarambaDiaby15905748711;icantbreathe - Es sind entsetzliche Bilder, die uns aus den USA erreichen. Ein Schwarzer Mensch ist gestorben, weil ihn ein weisser Polizist mit dem Knie die Luft abdrueckte. Immer wieder kommt es zur Polizeigewalt gegen Schwarze Menschen. Das muss endlich aufhoeren. George Floyd
KarambaDiaby16049271131;Es ist eines der dunkelsten Kapitel der deutschen Geschichte: In der Nacht des 9./10. November 1938 zuendeten Nationalsozialisten in ganz Deutschland Synagogen an und zerstoerten viele weitere Orte juedischen Lebens. Zehntausende Jued*innen wurden in KZs deportiert. 9November
KarambaDiaby16075932131;Alle Menschen sind frei und gleich an Wuerde und Rechten geboren. Der Satz formuliert ein Recht, aber auch eine Vision, die von einer unumstoesslichen Feststellung der Realitaet ausgeht: Mensch ist Mensch. tagdermenschenrechte
KartesMdB15274901861;In Deutschland erhalten 30 Patienten am Tag die Diagnose Blutkrebs. Helfen wir ihnen und den Blutkrebs zu besiegen! Ich bin Stammzellspender Sie auch? Werden auch Sie Spender - gerade heute am Weltblutkrebstag! WBCD
KartesMdB15292080001;Heute steht zum ersten Mal waehrend der WM2018 unsere Elf auf dem Rasen! Wir sind stolz auf Die Mannschaft und freuen uns auf mitreissende Spiele. Uns allen wuensche ich viel Spass beim Zuschauen, Tippen und Mitfiebern! Auf gehts Jungs, viel Erfolg! Koenig Fussball Ger Mex
KartesMdB15314938031;Viele sind zum Familienfest der CDU Ludwigshafen gekommen. Marion Schneid, Peter Uebel und ich wuenschen allen Gaesten einen tollen Abend. Danke, das Sie alle gekommen sind.Heimatliebe toller Abend Geselligkeit
